"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","TeCA","112TCA","DBCP","TDI","2Clacephen","2NP","PNP","CH3CN","Acetophenone","Acrolein","Acrylic_acid","C3H3N","Sb","Benzidine","Benzyl_Cl","Be","biphenyl","DEHP","Bromoform","Cd","CS2","CCl4","CS","Cl","C6H5Cl","chloroform","Chloroprene","Cr","Cresol","Cumene","CN","DBP","Diesel","DMF","Me2_phthalate","Me2SO4","ECH","Etacrylate","EtCl","EDB","EDC","EGLY","EOx","Glycol_ethers","HCB","HCBD","HCCPD","Hexane","N2H2","HCl","Isophorone","Pb","Mn","Hg","MeOH","MIBK","MMA","MeCl","Mehydrazine","MTBE","nitrobenzene","DMA","otoluidine","PAHPOM","PCP","PH3","P","PCBs","ProCl2","ProO","Quinoline","Se","Cl4C2","Toluene","C2HCl3","VyAc","VyCl","11DCE"
"1999","Divide",5.0975418077,4.1541864865,247.00367592,83.220084711,2599.7530242,4.8365950087,0.0017364673,0.0000000009078333,0.00000086666667,0.00000020881333,0,0.0000000002248,0.00000007616,0.00000027646667,0.000000039584,0.0007220954,0.000000000001294667,0.0003797504,0.0000000085096667,0.0000000066,0.0000000065413333,0.0000121102,0.0000005712,0.5368138639,0,0.000024809,0.0000035127914,0.4966684667,0.000000054759525,0,0.00000060726941,0.0484137752,0.000000017626667,0.0000412749,0.0000299691,0.000002861227,0.0003119667,0.00000005605,0.078768137,0.000004906,0.00000001463,0.000000001033,0.000000003518,0.0000000013533333,0.0000092466297,0.0001604981,0.0012229584,0.0000738708,0.0003108468,0.000815413,0.000000016038,0.0000000005738,0.0000000004592,0.0017112528,0.000000086666667,0.0002392032,0.00000011080621,0.000334006,0.0003872373,0.0005001278,0.0007380244,0.000041682,0.00000018416,0.8367303871,0,0.0003170651,0.000000005058,0.0000002167,0.0000000005452,0.0002582196,0.00000002135,0.00000392715,0.00000049302308,0.000127791,0.0003070716,0.0000070844,0.00000058666667,0.000000578902,0.0224965785,0.04831768,0.0050035305,0.00000021733,0.000001220096,0.00000036110892
"2000","Dunn",7.3655717366,4.9772382427,1088.4499774,276.82821443,5417.305873,6.7495131915,0.0017397115,0.0000000013638333,0.00000086666667,0.00000033683,0.0000002072667,0.00000000034355,0.0000001847,0.00000041643333,0.00000053559745,0.0018354884,0.0000000000015015,0.0003894716,0.00000035908289,0.0000000066,0.0000138276,0.0000184419,0.00000056208621,0.5368313688,0.0000011547718,0.0000299106,0.0000075807593,0.4966686956,0.00000028923491,0,0.0000013250018,0.0483015058,0.000000026068333,0.0000435822,0.0000881706,0.0000033587749,0.0003781992,0.00000012389,0.0702992877,0.00000549,0.000000028645,0.0000014228449,0.0000000053905,0.0000000020156667,0.0000134926,0.0002622163,0.0012501514,0.0001427153,0.0003071376,0.0035703914,0.000000014883,0.00000000088225,0.0000000007055,0.0022736902,0.000000086666667,0.0222699369,0.000017476,0.0003438866,0.0003962605,0.0005011601,0.0009626559,0.0000350971,0.00000088616558,0.836942945,0.0000015405433,0.0001915057,0.0000000077315,0.0000003208,0.0000000006805833,0.0003368195,0.000000019025,0.0000160059,0.000000004740722,0.0001276405,0.0003074687,0.0000056805,0.00000058666667,0.0000369431,0.0220620906,0.0513540018,0.0050113137,0.00000062494247,0.0000056956563,0.00000067699372
"2001","Eddy",4.1595538163,5.4096230752,161.53440759,18.033547518,10962.746002,6.4524903021,0.0017501042,0.000000002549222,0.00000086666667,0.00000054866444,0,0.000000000421,0.00000016272333,0.00000052295556,0.0000000794174,0.0011828379,0.0000000029748889,0.0004315752,0.0000000014741998,0.0000000066,0.000000012357778,0.0000124828,0.00000066087667,0.536834836,0,0.0000252004,0.0000064558915,0.4966697001,0.000000089491559,0.0000000088966667,0.0000010244568,0.0487888582,0.000000035567778,0.000041651,0.0000724877,0.0000045790056,0.0005137111,0.00000013003333,0.1249784011,0.0000092757778,0.000000035863333,0.000000001940667,0.0000000066,0.0000000031251111,0.0000177757,0.0001752788,0.0012328519,0.0001906198,0.0003097984,0.0001324439,0.000000018858889,0.0000000010782,0.000000000862467,0.0026381077,0.000000086679113,0.0004293534,0.00000060046001,0.0003362754,0.0003873649,0.0005002233,0.001486344,0.0001164355,0.00000036146667,0.8367903784,0.00000015853228,0.0004465299,0.000000009473,0.0000003963,0.0000000009395556,0.0003182404,0.000000033903333,0.0000144467,0.0000003623896,0.0001284833,0.0003121315,0.0000107897,0.00000058681297,0.0000012617767,0.0221069445,0.0887254722,0.0051622965,0.00000049241,0.0000012476994,0.00000063693804
"2002","Emmons",5.9848539629,5.8167400778,248.99900787,88.156339012,3500.7572999,6.8839431363,0.0020670722,0.000000014331167,0.00000086666667,0.00000050361667,0.0000000048068825,0.0000000035747,0.000000004797,0.0000043225,0.000000013150062,0.0035392145,0.000000000021304,0.0005877732,0.0000000096657027,0.0000000066,0.00000042276047,0.0000140728,0.0000053301735,0.536825254,0.000000026781201,0.0000268639,0.0000558392,0.4966829362,0.0000032408348,0,0.0000092900667,0.0502489204,0.00000029384167,0.0000442246,0.0000990241,0.0000195967,0.0043887612,0.0000007571535,0.0957034984,0.000130594,0.00000037761,0.000000049093478,0.000000055474,0.00000002197,0.000153997,0.0001982156,0.002692242,0.0019047517,0.0005516126,0.0072843197,0.0000001356,0.0000000089625,0.00000000716995,0.0054464254,0.000000086666667,0.0040803438,0.000000012252829,0.0003555877,0.0003915901,0.0005020102,0.0136545503,0.0003187466,0.0000071773839,0.8380484191,0.0000000018438635,0.0004750942,0.00000008045,0.0000038435,0.000000018139833,0.0020841917,0.000000308245,0.0000091105,0.00000013931403,0.0001427992,0.0009458664,0.00002233,0.00000058666667,0.0000104406,0.0221189842,0.1180152643,0.005130842,0.0000054137189,0.0002466692,0.0000057920674
"2003","Foster",4.4804140295,5.6097198214,173.28097947,20.508653641,6346.1107214,7.0508571936,0.0027749764,0.000000019663267,0.00000086666667,0.0000015502533,0,0.00000000490135,0.000000984395,0.0000059284167,0.00000045593385,0.0023120546,0.00000000002595883,0.0004407244,0.0000000031620767,0.0000000066,0.0000001402695,0.0000176233,0.00000485774,0.5368362699,0,0.0000306014,0.0000729254,0.4966888269,0.000000078115193,0,0.000010322,0.0504231348,0.00000040416,0.0000502515,0.0000939148,0.0000673571,0.00434435,0.00000183075,0.190100375,0.0001720995,0.00000074581,0.000000022109,0.000000076049,0.000000030181167,0.0001938281,0.0001778022,0.0031422839,0.0038721516,0.0004869676,0.0050680015,0.00000011771333,0.00000001228385,0.000000009825,0.0135635577,0.000000086666667,0.0044620699,0.00000001195025,0.0004801262,0.0003981008,0.0005050658,0.014640336,0.0024398588,0.0000128301,0.8380200372,0,0.0038715855,0.000000110284,0.00000529825,0.000000026637517,0.0017549546,0.00000026616,0.0000171708,0.000000027959073,0.0001409788,0.0012010336,0.0000327684,0.00000058666667,0.0000348065,0.0327734724,0.1533549353,0.0052919308,0.0000101443,0.0000016221456,0.0000071471943
"2004","Golden Valley Cou",4.6648490743,4.8871892407,309.54139127,147.55936825,5727.8021712,7.3252652729,0.0017360422,0.0000000011126667,0.00000086666667,0.000000020973333,0,0.0000000002787,0.00000001997,0.00000033726667,0.000000013108872,0.0032418154,0.000000000001643333,0.00037737,0.0000000034988973,0.0000000066,0.000000007978,0.0000128911,0.00000047582,0.5368212356,0,0.0000255296,0.000004213096,0.4966683268,0.000000013143575,0,0.00000067333343,0.0481519352,0.000000022053333,0.0000415748,0.0000470205,0.0000055368452,0.0003586667,0.000000038755,0.0967345684,0.000007009,0.00000001573,0.000000001271,0.000000004347,0.000000001676,0.00001144,0.0002046733,0.0012344309,0.0000795339,0.0003068836,0.0033645886,0.000000015953333,0.000000000706,0.0000000005648,0.0030540166,0.000000086666667,0.0003557877,0.00000001835749,0.0003382194,0.0003871217,0.0005000483,0.0009346294,0.0000667377,0.0000002632,0.8371164454,0.000000078416416,0.0005893395,0.000000006271,0.0000002804,0.0000000008138667,0.0005362492,0.00000002412,0.0000151029,0.00000095796175,0.0001279217,0.000307024,0.0000047692,0.00000058666667,0.00000038819263,0.0220080878,0.0719085148,0.0050032009,0.000000251,0.00000026357679,0.00000041152354
"2005","Grand Forks",4.1975372759,5.3773084551,198.07066752,18.096265771,2550.8976388,8.3660465752,0.0165729014,0.00000079726776,0.00000086666667,0.0003013126,0.000000085750299,0.000000052510394,0.0000243054,0.0000503036,0.0000112648,0.0111198503,0.00000051279162,0.0008369059,0.00000064315777,0.0000000066,0.0000103397,0.0000269304,0.0000331878,0.5368700866,0.00000049319773,0.0000432391,0.0006766387,0.4968538173,0.0000387721,0.0000063891065,0.0004846489,0.0590460846,0.0000038825837,0.0001035157,0.0006160161,0.0003449623,0.0200332404,0.0000200347,0.2957563892,0.0015322533,0.0000057315471,0.00000079397934,0.00000064274765,0.00000035843927,0.0019026685,0.0055402943,0.0112396636,0.0426005469,0.0028292532,0.0341931313,0.000000029314196,0.00000010379982,0.000000083043,0.0691198895,0.000000095041368,0.058436437,0.0000083489538,0.0011293645,0.0004383432,0.0005206865,0.1832870662,0.0407178679,0.0004095034,0.8579291544,0.000000056942846,0.0111986136,0.0000011600466,0.000044716,0.0000002116887,0.0086798638,0.000000055922553,0.0000071991891,0.00000026751654,0.0001295201,0.0056957931,0.0002744582,0.00000061002164,0.0001386491,0.04800287,1.0365101479,0.0080432345,0.0001154006,0.0122927415,0.0000854058
"2006","Grant",5.060633656,5.3337473313,342.93014296,132.30020953,4514.8554217,8.7395475705,0.0017393208,0.0000000009650167,0.00000086666667,0.00000029306667,0.00000000779122,0.00000000023895,0.000000133085,0.00000029383333,0.000000085455472,0.0013388654,0.000000000001198333,0.0003888288,0.000000028043537,0.0000000066,0.00000052636649,0.0000149812,0.00000054308742,0.5368260414,0.000000043408225,0.0000268243,0.0000063732131,0.4966683977,0.0000034142119,0,0.00000068255539,0.0483866272,0.000000018736667,0.0000413749,0.0000341252,0.0000038880368,0.0003123551,0.000000076205,0.065119658,0.0000050515,0.000000013805,0.000000054523558,0.0000000037405,0.000000001438,0.0000101136,0.0002313351,0.0012418518,0.0000696493,0.0003109565,0.0045522875,0.000000015933333,0.0000000006101,0.000000000488,0.0016594797,0.000000086666667,0.0008591061,0.000000099152876,0.0003287144,0.0003874077,0.0005001664,0.0006888826,0.0000294476,0.00000020405063,0.8368328847,0.000000020142912,0.000520988,0.0000000053775,0.0000002307,0.0000000005476833,0.0002993743,0.00000002049,0.0000104238,0.00000048643513,0.0001277408,0.0003075544,0.0000061950667,0.00000058666667,0.0000017307087,0.0220086968,0.0442866248,0.0050242762,0.00000022149404,0.0000029705442,0.00000041819877
"2007","Griggs",4.65123666,5.8142625613,276.86750578,19.962404122,3471.44898,7.1917671753,0.0017739855,0.0000000020754667,0.00000086666667,0.00000003989,0,0.0000000005133,0.00000013347,0.00000062758333,0.0000000621368,0.0011747897,0.0000000000030155,0.0004837525,0.0000000010038433,0.0000000066,0.00000001485,0.0000128223,0.00000095312,0.5368385275,0,0.000025519,0.0000109082,0.4966698948,0.0000021606238,0,0.0000032834819,0.0494973621,0.00000004188,0.0000419893,0.0000401232,0.0000054412107,0.0006422,0.00000010591,0.1494555741,0.0000151998,0.000000029915,0.00000000232745,0.000000007983,0.0000000031568167,0.0000266151,0.0001605182,0.0012369798,0.0002456829,0.0003352403,0.0101120278,0.000000024904667,0.000000001293,0.0000000010345,0.0025645849,0.000000086666667,0.0005718272,0.000000018042334,0.0003396667,0.0003880059,0.0005005161,0.0044150382,0.0018727899,0.00000063522,0.8368467858,0,0.0005702423,0.000000011549,0.00000053475,0.0000000021604833,0.0004432672,0.00000004527,0.000011809,0.000000086300309,0.0001291129,0.0003168984,0.0000093971333,0.00000058666667,0.000003008325,0.0220867025,0.0640021675,0.0053884043,0.00000047792,0.0000498374,0.0000021665138
"2008","Hettinger",4.7478170171,5.1601299395,346.17831782,110.59423345,5122.5849085,8.309261414,0.0017465742,0.00000000113,0.00000086666667,0.00000013741,0,0.0000000002762,0.000000045125,0.00000034503333,0.0000000249545,0.0012484903,0.000000000001646,0.0003988483,0.000000037802357,0.0000000066,0.0000000081625,0.0000141538,0.00000051775,0.5368248657,0,0.0000262197,0.0000048405412,0.4966686929,0.00000041941663,0,0.0000010614083,0.0484886098,0.000000021738333,0.0000412955,0.0000610452,0.0000033331212,0.0003583,0.00000004993,0.0819961357,0.0000059671667,0.000000016435,0.0000000012745,0.0000000043305,0.000000001676,0.0000123942,0.0002281228,0.0012427144,0.0000852504,0.0003082838,0.0814794226,0.000000016871667,0.00000000070795,0.00000000056635,0.0015684925,0.000000086666667,0.00029461,0.000000011884,0.0003331445,0.0003871941,0.0005000924,0.0009002129,0.0001217883,0.000000214795,0.8368275638,0.000000019060445,0.0003914806,0.0000000062145,0.00000026245,0.0000000006599833,0.0003061364,0.000000023594,0.0000078013571,0,0.0001279143,0.0003082001,0.0000070256,0.00000058666667,0.0000004959673,0.022055039,0.0480823026,0.0050131991,0.000000248295,0.0000240572,0.00000067686441
"2009","Kidder",5.196155114,5.6125705012,206.24304838,52.306615139,3900.5707125,8.2337944306,0.0017455793,0.00000000100705,0.00000086666667,0.00000071200333,0,0.000000000247905,0.00000009732,0.00000030668333,0.0000000483016,0.0012358542,0.000000000001407167,0.0004171568,0.0000000015828833,0.0000000066,0.0000000072581667,0.0000133271,0.000000461325,0.5368312895,0,0.0000257546,0.0000038197253,0.4966690563,0.000000066411256,0,0.00000060270203,0.0487365051,0.000000019649667,0.0000415132,0.00004389,0.0000042375057,0.0002993667,0.000000074865,0.1193048057,0.0000056958333,0.000000020003,0.00000000113825,0.000000003878,0.0000000015048333,0.0000106478,0.0002103416,0.0012385745,0.0001006506,0.0003068645,0.0009244262,0.000000013256,0.0000000006323,0.00000000050595,0.0031213728,0.000000086666667,0.000228473,0.00000024285934,0.0003408758,0.0003871154,0.0005000951,0.0008088762,0.00005036,0.00000022526,0.8367573695,0.0000092569872,0.0004343617,0.000000005578,0.00000024147,0.00000000065095,0.0002662276,0.00000001789,0.0000043615109,0.00000010172833,0.0001276116,0.0003097524,0.0000107215,0.00000058666667,0.0000004648665,0.0220602905,0.0580421775,0.0051156272,0.000000276235,0.00000061210448,0.00000038641659
"2010","LaMoure",6.1834944389,6.3285046523,213.03722207,27.963116609,3231.3655942,9.0774147306,0.0017698337,0.0000000017181667,0.00000086666667,0.00000334102,0,0.000000000427,0.0000001555,0.00000052271667,0.000000074513355,0.0011538785,0.000000000002661833,0.0004760617,0.00000000050022,0.0000000066,0.000000012366667,0.000012323,0.000000757345,0.5368299903,0,0.0000250322,0.0000073288941,0.4966699381,0.00000059683988,0,0.0000015627529,0.0487491539,0.000000033593333,0.0000417497,0.0000676431,0.000007914578,0.0005477833,0.00000010735,0.1389021063,0.000010402,0.000000026145,0.000000001958,0.0000000066775,0.0000000025691667,0.0000197914,0.0001610062,0.0012341505,0.0001413208,0.0003126243,0.0008540357,0.000000020981667,0.000000001088,0.0000000008704,0.0038481278,0.000000086666667,0.0004004863,0.00002303,0.0003427951,0.0003912593,0.0005004027,0.0015684307,0.0001866534,0.00000037195,0.8368085204,0.00000021217706,0.001040191,0.0000000096095,0.00000041815,0.0000000010994,0.0003705113,0.000000035295,0.0000106129,0,0.0001285147,0.0003145083,0.0000119917,0.00000058666667,0.0000022344836,0.0221365772,0.0527310867,0.0057572821,0.0000004001,0.0000484477,0.0000010043752
"2011","Logan",5.4872995915,5.9507534003,229.83475475,40.844400739,3692.1633692,8.2565210834,0.001746508,0.0000000010963333,0.00000086666667,0.0000019654667,0,0.0000000002717,0.00000001757,0.00000033376667,0.000000009816,0.0008429907,0.000000000001586,0.0004202591,0.0000000018973333,0.0000000066,0.0000000078976667,0.0000122457,0.00000050959,0.5368266648,0,0.0000249221,0.0000041938469,0.4966685757,0.000000051455506,0,0.00000069169934,0.0482049565,0.00000002132,0.0000414359,0.0000440181,0.0000032736309,0.0003479,0.00000003704,0.1022854697,0.0000059273333,0.00000001535,0.000000001247,0.000000004251,0.000000001636,0.0000110848,0.000182828,0.001231875,0.000078305,0.0003108023,0.0029603714,0.000000015646667,0.0000000006929,0.0000000005545,0.0018305295,0.000000086666667,0.0002572353,0.0000491157,0.0003334964,0.0003872409,0.0005002081,0.0008886749,0.0000392994,0.0000002155,0.8367418001,0.00000021988834,0.0003497097,0.000000006113,0.0000002632,0.0000000006491333,0.0002436243,0.00000002294,0.0000023334385,0.000000060807822,0.000127866,0.0003100161,0.0000066305333,0.00000058666667,0.000001081743,0.0220309754,0.0514744207,0.0051705423,0.00000024005,0.0000025287222,0.00000042650314
"2012","McHenry",4.1294208727,4.8239592735,168.56018922,45.029820971,3338.0783573,5.4348339479,0.0017443082,0.0000000022475553,0.00000086666667,0.0000019474156,0,0.0000000005568,0.00000015922333,0.00000068697778,0.00000008006,0.0009186842,0.000000000002461556,0.0004090404,0.0000000036422669,0.0000000066,0.000000016251222,0.0000146006,0.00000064231,0.5368294549,0,0.0000266137,0.0000087483808,0.4966698796,0.00000019318938,0.000000118,0.0000013218096,0.0488787036,0.000000042568889,0.000041481,0.0000644864,0.0000055636583,0.0004570222,0.00000014912667,0.102416726,0.0000088415556,0.000000045646667,0.000000002576667,0.000000008743667,0.0000000033075553,0.0000185767,0.0002221648,0.0012411475,0.0002330483,0.0003101584,0.0031637577,0.000000015666889,0.000000001431533,0.000000001145233,0.044214234,0.000000086666667,0.0003738171,0.00001105,0.000337675,0.0003872396,0.0005001737,0.0015922983,0.0001311287,0.00000045106667,0.8368128342,0.0000028186029,0.0005464848,0.000000012526333,0.00000051223333,0.0000000010904889,0.000290798,0.000000026706667,0.0000033709667,0,0.000128096,0.0003087355,0.0000084440889,0.00000058666667,0.000000863134,0.0221770953,0.0454091777,0.0050395123,0.00000062988,0.0000045584476,0.00000091551338
"2013","McIntosh",5.7938246559,6.0826446697,224.38194361,37.631649301,3282.6455403,9.3609180631,0.0017460366,0.0000000013143333,0.00000086666667,0.0000111563,0,0.0000000003275,0.00000009838,0.00000039983333,0.0000000474402,0.0008562168,0.000000000001945333,0.000417529,0.00000000057228,0.0000000066,0.00000000946,0.0000122389,0.00000066309,0.5368228525,0,0.0000249368,0.0000050375719,0.4966688558,0.000000062244816,0,0.00000083825368,0.0483487689,0.00000002566,0.0000415244,0.0000570917,0.0000036647205,0.0004273333,0.0000000794,0.0966030621,0.0000078666667,0.0000000222,0.000000001503,0.000000005124,0.0000000019643333,0.0000138858,0.0001681781,0.0012281069,0.0001204797,0.0003193336,0.0007143977,0.00000001656,0.0000000008349,0.000000000668,0.0018964819,0.000000086666667,0.0003585377,0.000000009304275,0.0003324639,0.0003874049,0.0005002914,0.0011830775,0.0001492787,0.0000002961,0.8367656547,0.0000091582345,0.0003504045,0.000000007372,0.00000032,0.0000000008776667,0.0002935862,0.00000002878,0.0000115931,0,0.00012818,0.0003097432,0.000007219,0.00000058666667,0.00000157601,0.0220104946,0.0506195969,0.005189561,0.00000032711,0.0000037587164,0.0000005125614
"2014","McKenzie",6.9181036086,4.6954611645,910.02238197,243.28624107,4725.4132911,5.581886978,0.0017406021,0.00000001567285,0.00000086666667,0.0000012719133,0.000000002634441,0.00000000400195,0.00000404965,0.0000047278083,0.0000019937326,0.0026378152,0.00000000001165608,0.0003931375,0.000000011794399,0.0000000066,0.00000028750698,0.0000134994,0.0000071731073,0.5368229218,0.0000000146776,0.000026065,0.000059903,0.4966837058,0.00000017134208,0,0.0000098261361,0.0501483761,0.00000031960333,0.0003754361,0.0001257376,0.0000209824,0.0044417522,0.0000017619975,0.0775718278,0.0000880481,0.0000001531675,0.000000036160738,0.0000000621715,0.000000023935833,0.000110618,0.0002159259,0.0018421541,0.0007891783,0.0003543757,0.0098049947,0.0000001591225,0.000000010054175,0.0000000080443,0.0076069017,0.000000086666667,0.0036486017,0.00000031764211,0.0003701113,0.0003892156,0.0005008663,0.0068765837,0.0004967732,0.0000049142995,0.8376478013,0.00000022388456,0.0017276259,0.0000000900385,0.000004266275,0.000000019171783,0.0020910529,0.0000003751875,0.0000119931,0,0.0001458639,0.0004650305,0.0000214369,0.00000058666667,0.0000046410658,0.0275913535,0.0872251698,0.005109516,0.0000028278428,0.0000103299,0.0000059057637
