"","County","HWYPROP","RYPROP","fatal_rate","pct_pub_transport","rate_al_pn_gm_env","rate_ent_env","rate_ed_env","rate_food_env_neg","rate_food_env_pos","rate_hc_env","rate_rec_env","rate_trans_env","rate_civic_env","to_unit_rate"
"1973","Surry",0.05051921,0.11733834,0.0006319,0.2,0.0001825,0.0004353,0.000337,0.0009408,0.0021202,0.0030189,0.0002808,0.0000983,0.0000281,0.0042124
"1974","Swain",0.08577339,0.07479194,0.0003856,0,0.0006169,0.0013109,0.0009254,0.001388,0.0037014,0.0023134,0.0008482,NA,0.0003856,0
"1975","Transylvania",0,0.12861357,0.0005114,0.2,0.0001023,0.0005114,0.0004773,0.0011591,0.0019772,0.0023863,0.0003068,0.0001023,0.0001364,0.0055567
"1976","Tyrrell",0,0.21115196,0.000241,1.2,NA,NA,0.000482,0.000482,0.0021692,0.0012051,0.0012051,NA,0.000241,0
"1977","Union",0.02198818,0.11223756,0.00038,0.4,0.0000809,0.0002021,0.0006307,0.0007681,0.0013422,0.0015605,0.000186,0.000097,0.0000404,0.0042368
"1978","Vance",0.07084008,0.06732519,0.0007217,0.3,0.0000698,0.0000931,0.0006519,0.0006984,0.0016297,0.0019556,0.0001164,0.000163,0.0000698,0.0134795
"1979","Wake",0.05147661,0.16191664,0.0002994,1.2,0.0002198,0.000524,0.0007757,0.0009604,0.0021072,0.0032715,0.0002214,0.00018,0.0001051,0.0111986
"1980","Warren",0.02307723,0.14270784,0.0013018,0.4,0.0000501,0.0001001,0.0004506,0.0003004,0.0009013,0.0013018,0.0001001,0.0000501,0.0000501,0
"1981","Washington",0,0.28118139,0.0002915,0.9,NA,0.0003644,0.0008744,0.0008744,0.0018218,0.0016031,0.0002186,0.0001457,0.0001457,0.0664578
"1982","Watauga",0.03366372,0.06246463,0.0005387,0.8,0.0000937,0.0007963,0.0005387,0.0012179,0.0035133,0.0041223,0.0005621,0.0001171,0.0001874,0.0474997
"1983","Wayne",0.04236071,0.13794134,0.0007765,0.4,0.0002294,0.0001941,0.0005647,0.0009265,0.0017736,0.0021177,0.00015,0.0000882,0.0000882,0.0194037
"1984","Wilkes",0.03472225,0.09339674,0.0006552,0,0.0001219,0.0001676,0.0004114,0.0008685,0.001935,0.0023617,0.0001676,0.0000914,0.0000609,0.0031082
"1985","Wilson",0.05637519,0.19140646,0.000569,1,0.0001761,0.0002845,0.0004877,0.000718,0.002005,0.0020999,0.0001626,0.0001626,0.0000948,0.0192104
"1986","Yadkin",0.06519236,0.08544742,0.0007428,0.2,0.000055,0.0002751,0.0004952,0.0004952,0.0016232,0.0015682,0.0001376,0.00011,NA,0
"1987","Yancey",0,0.148115,0,0.4,NA,0.0005626,0.000225,0.0003376,0.0016316,0.0015753,0.000225,0.0000563,0.0002813,0
"1988","Adams",0.02287831,0.02902351,0,0,0.0015426,0.0007713,0.0015426,0.0003857,0.0030852,0.0042422,0.0003857,NA,0.0003857,0
"1989","Barnes",0.02863731,0.12113364,0.0006794,0,0.0014437,0.0005096,0.0013588,0.0005096,0.0020382,0.003482,0.0002548,0.0004246,0.0001699,0.0174098
"1990","Benson",0.04729982,0.05653667,0.0021539,1.1,0.0005744,0.0005744,0.0008616,0.0002872,0.0015796,0.001436,0.0001436,NA,NA,0.0058874
"1991","Billings",0.04229096,0.00506056,0.0022523,0,0.0011261,0.0022523,0.0011261,0.0045045,0.0045045,NA,0.0011261,NA,NA,0
"1992","Bottineau",0.02643998,0.06959769,0.0002798,0.3,0.0022381,0.0004196,0.0012589,0.001119,0.002378,0.0025178,0.0002798,NA,0.0001399,0
"1993","Bowman",0.04122121,0.00621402,0,0,0.0018507,0.0009254,0.0003085,0.0006169,0.0052437,0.0040099,0.0003085,0.0006169,NA,0
"1994","Burke",0.02748805,0.0617599,0,0.4,0.0022302,0.0008921,0.0013381,NA,0.0031222,0.0013381,0.000446,NA,NA,0
"1995","Burleigh",0.04208899,0.07452279,0.0001441,0.4,0.0004178,0.0005474,0.0007923,0.0007635,0.0017719,0.0060793,0.0004034,0.0001297,0.0002017,0.0232367
"1996","Cass",0.0420363,0.12991775,0.0000975,0.4,0.0005847,0.0005035,0.0010801,0.0008202,0.0017054,0.0040848,0.0002761,0.0001624,0.0001218,0.0197908
"1997","Cavalier",0.02163273,0.07619639,0,0.4,0.002691,0.000414,0.000621,0.000414,0.0037259,0.0039329,0.000414,NA,NA,0.0368454
"1998","Dickey",0.01287527,0.10783502,0,0,0.0005211,0.0005211,0.0010422,0.0003474,0.0022581,0.0038214,0.0003474,0.0001737,NA,0.0092062
"1999","Divide",0.02912807,0.03106637,0,0.5,0.0026281,0.000876,0.000438,0.0017521,0.0017521,0.0035042,0.000438,NA,NA,0
"2000","Dunn",0,0.05941409,0.0005556,0.2,0.0002778,0.0002778,0.0002778,0.0002778,0.0016667,0.0008333,0.0008333,NA,NA,0
"2001","Eddy",0.01881763,0.07940926,0,0,0.0018136,NA,0.0003627,0.0007254,0.0014509,0.0032644,NA,NA,NA,0.0199492
"2002","Emmons",0.02339029,0.05172252,0.0006927,0.3,0.0013854,NA,0.0004618,0.0006927,0.0016163,0.0023089,NA,NA,NA,0
"2003","Foster",0.0212632,0.08121225,0.0005321,0,0.0015962,0.000266,0.0007981,0.0015962,0.0026603,0.0037244,0.0005321,NA,NA,0.0159617
"2004","Golden Valley Cou",0.03880535,0.05337906,0,0,0.0005198,0.0005198,0.0010395,0.0005198,0.002079,0.002079,0.0005198,NA,NA,0
"2005","Grand Forks",0.05046245,0.10944696,0.000121,0.9,0.0005597,0.0005294,0.000832,0.0007563,0.0015278,0.0027984,0.0001664,0.0001664,0.0001059,0.0187569
"2006","Grant",0,0.05869778,0.0021119,0.2,0.0024639,NA,NA,0.000352,0.0031679,0.0045759,0.000352,NA,NA,0
"2007","Griggs",0,0.09397417,0.0010893,0.1,0.0003631,0.0003631,0.0010893,0.0010893,0.0021786,0.0036311,0.0007262,NA,NA,0.0188816
"2008","Hettinger",0,0.06816925,0,0.4,0.001105,0.0007366,0.0014733,NA,0.0018416,0.0036832,0.0007366,NA,NA,0
"2009","Kidder",0.02918908,0.04777244,0,0,0.0010897,0.0003632,0.0007265,NA,0.0021794,0.0021794,0.0003632,NA,NA,0
"2010","LaMoure",0.01178023,0.1478055,0.0010636,0.1,0.0010636,0.0002127,0.0008509,0.0006382,0.0025526,0.0034035,0.0002127,NA,0.0002127,0
"2011","Logan",0,0.10705558,0,0.2,0.0017331,NA,0.0017331,NA,0.0034662,0.0030329,0.0008666,0.0004333,NA,0
"2012","McHenry",0.03749503,0.05977667,0.000167,0.1,0.0005011,0.000167,0.0010022,0.0003341,0.0020043,0.0016703,0.000167,0.000167,NA,0
"2013","McIntosh",0,0.11841833,0.0044248,0.1,0.0014749,0.000295,0.00059,0.000295,0.0020649,0.0050147,NA,NA,NA,0.039823
"2014","McKenzie",0.02692888,0.04743371,0.0006972,0.9,0.0003486,NA,0.0005229,0.0006972,0.0013945,0.002266,NA,NA,NA,0
"2015","McLean",0.03196129,0.06916445,0.0003222,0.1,0.0008592,0.0003222,0.000537,0.0004296,0.0013962,0.0034368,0.0003222,0.0001074,NA,0
"2016","Mercer",0,0.11849086,0.0003471,0.1,0.0010412,0.0003471,0.0005784,0.0015039,0.0015039,0.0024294,0.0005784,NA,0.0001157,0
"2017","Morton",0.04761454,0.0684849,0.0001581,0.4,0.0010671,0.0003952,0.0006719,0.0006719,0.0016994,0.0022132,0.0002766,0.0001186,0.0001186,0.0279809
"2018","Mountrail",0.02663782,0.05626211,0.0015081,0.4,0.0019605,0.0004524,0.0012065,0.0009048,0.0021113,0.003921,0.0003016,0.0001508,0.0003016,0.0111597
"2019","Nelson",0.03075075,0.1005912,0.0005384,0,0.0008075,0.0002692,0.0005384,0.0005384,0.0018843,0.0024226,0.0002692,0.0002692,NA,0.0067295
"2020","Oliver",0,0.09040997,0,0.4,NA,0.0004843,0.0004843,NA,0.0004843,0.0014528,0.0009685,NA,NA,0
"2021","Pembina",0.04383718,0.10942741,0.0006989,0.1,0.0018637,0.0001165,0.0008154,0.0004659,0.0020967,0.0026791,0.0003494,0.0001165,0.000233,0.0207338
"2022","Pierce",0.019137,0.05600897,0,0,0.0014973,0.0004278,0.0008556,0.0008556,0.0012834,0.0025668,NA,0.0002139,NA,0
"2023","Ramsey",0.04885366,0.10597253,0.0005801,0.9,0.0015747,0.0004973,0.0014089,0.0007459,0.0020719,0.0032322,0.0001658,NA,0.0002486,0.0265208
"2024","Ransom",0,0.10977812,0.0001698,0,0.0013582,0.0006791,0.0003396,0.0008489,0.0016978,0.0032258,NA,NA,0.0001698,0
"2025","Renville",0.02036642,0.05088005,0,0.4,0.0015326,0.0003831,0.0003831,0.0003831,0.0015326,0.0022989,NA,NA,NA,0.0176245
"2026","Richland",0.03361179,0.10808568,0.0005001,0,0.0013335,0.0003334,0.0015002,0.0006667,0.0016113,0.0025003,0.0002778,0.0000556,0.0001111,0
"2027","Rolette",0.02816975,0.07418271,0.0013164,0.3,0.0006582,0.0000731,0.0005119,0.0006582,0.0005851,0.0013895,0.0000731,0.0001463,0.0000731,0.0097996
"2028","Sargent",0,0.11497159,0,0,0.0018323,0.000229,0.0004581,0.0006871,0.0027485,0.0020614,0.000229,NA,NA,0
"2029","Sheridan",0.0035366,0.07084812,0.002924,0.9,0.0011696,NA,NA,NA,0.002924,0.0035088,NA,NA,NA,0
"2030","Sioux",0,0.12663047,0.0032146,1,0.0002473,NA,0.0009891,0.0007418,0.0004946,0.0004946,0.0004946,NA,NA,0
"2031","Slope",0.02349908,0.01737962,0,0,NA,NA,NA,NA,0.0026076,NA,NA,NA,NA,0
"2032","Stark",0.05624628,0.04230682,0.0003534,0.1,0.0006185,0.000486,0.0013253,0.001237,0.0017671,0.0038434,0.0003534,0.0001767,0.0001767,0.0172292
"2033","Steele",0,0.14194799,0.0004429,0,0.0017715,NA,NA,0.0004429,0.0017715,0.0004429,0.0004429,NA,NA,0
"2034","Stutsman",0.04355202,0.10032657,0.0001826,0.6,0.0008673,0.0004108,0.0014607,0.000776,0.0016889,0.0026474,0.0002282,0.0002282,0.0001369,0.0225488
"2035","Towner",0.0358126,0.03492661,0,0.2,0.0006954,NA,0.0003477,0.0020862,0.0020862,0.0020862,0.0003477,NA,NA,0.0170376
"2036","Traill",0.03458437,0.12265751,0.0008258,0.1,0.0008258,0.0002359,0.0011797,0.0009437,0.0012976,0.0021234,0.000118,0.000118,0.000118,0.0079037
"2037","Walsh",0.01798201,0.10532675,0.0016143,0.1,0.0012915,0.0004036,0.0008879,0.0007265,0.0029865,0.0025022,NA,0.0000807,0.0000807,0.0076681
"2038","Ward",0.05978288,0.05755038,0.0003061,0.5,0.0007994,0.0005783,0.0011566,0.0008164,0.0015478,0.0039799,0.0003061,0.0001361,0.000102,0.018641
"2039","Wells",0.02370048,0.08039549,0,0.8,0.00098,NA,0.000588,0.00098,0.003332,0.00294,0.000196,NA,NA,0.0049
"2040","Williams",0.04184398,0.08129167,0.0002024,0.1,0.0010627,0.0005567,0.0009109,0.0009615,0.0015181,0.0036941,0.000253,0.0000506,0.0003036,0.0105764
"2041","Adams",0.03826245,0.21233303,0.0002927,0.8,0.0000366,0.0003293,0.0002927,0.0009513,0.0017197,0.0020856,0.0002927,0.0001098,0.0001829,0.015697
"2042","Allen",0.06786353,0.2023621,0.0004056,0.8,0.0004609,0.0003411,0.0003688,0.0008389,0.0016871,0.0034479,0.0002213,0.0000645,0.0000922,0.0118831
"2043","Ashland",0.07067195,0.20538307,0.000495,0.5,0.0001904,0.0003427,0.0003237,0.0009329,0.0013137,0.0028559,0.0002856,0.0000952,0.000019,0
"2044","Ashtabula",0.05693937,0.22978607,0.0003991,1,0.0005646,0.0003796,0.0003407,0.0008566,0.001869,0.0026478,0.0003602,0.0000973,0.0000876,0.0108928
"2045","Athens",0.08449028,0.16396689,0.0002732,0.6,0.0005625,0.0005143,0.0004982,0.0009,0.0018964,0.0024428,0.0001768,0.0000804,0.0001929,0.0139659
"2046","Auglaize",0.03421933,0.26026708,0.000236,0.4,0.0002574,0.0004076,0.0003004,0.000708,0.0017378,0.0022956,0.0004505,NA,0.0000429,0
"2047","Belmont",0.0663499,0.1812319,0.0004272,0.7,0.0006123,0.0004557,0.0003418,0.0009825,0.0018796,0.0035742,0.000299,0.0000997,0.0000997,0.014197
"2048","Brown",0.05463625,0.19438727,0.0003074,0.4,0.0003074,0.0003547,0.0005203,0.0010406,0.0015845,0.0015372,0.0002128,0.0001655,0.0001182,0.001348
"2049","Butler",0.01994685,0.19001753,0.0002915,0.9,0.0003756,0.0003305,0.0004147,0.0007632,0.0015565,0.0024248,0.0001923,0.0001112,0.0000871,0.0118657
"2050","Carroll",0,0.20912047,0.0003121,0.6,0.0001734,0.0002774,0.0002774,0.0004508,0.0016993,0.0017339,0.0005549,0.0000347,NA,0
"2051","Champaign",0.019463,0.358477,0.0001029,0.1,0.0002314,0.0003086,0.0002314,0.0008743,0.0015428,0.0020057,0.0001029,0.0000257,0.0000514,0
"2052","Clark",0.06947371,0.20705606,0.0004698,1.1,0.0004698,0.0003178,0.0003662,0.0007392,0.0011814,0.0024941,0.000228,0.0000622,0.000076,0.0149162
"2053","Clermont",0.03313845,0.1899153,0.0003765,1.1,0.0001967,0.0002809,0.0002753,0.0006855,0.0011912,0.001489,0.0001461,0.0000787,0.0000449,0.0062368
"2054","Clinton",0.03282861,0.26728188,0.000814,0.5,0.0003453,0.00037,0.000444,0.0008879,0.0017019,0.0030092,0.000296,0.0000987,0.0001233,0.0072269
"2055","Columbiana",0.04524277,0.2363144,0.0004729,0.6,0.0003926,0.0003034,0.0004104,0.0008833,0.0015882,0.0027571,0.0002231,0.0000892,0.0000625,0.0092884
"2056","Coshocton",0,0.20272217,0.0001637,1.1,0.0002455,0.0003001,0.0002455,0.0006548,0.0013095,0.0024553,0.0003274,0.0001364,0.0001364,0.0104761
"2057","Crawford",0.03913647,0.29521534,0.0002768,0.2,0.000362,0.0002768,0.0003407,0.0009156,0.0016182,0.0028957,0.0002981,0.0001065,0.0001703,0
"2058","Cuyahoga",0.05981224,0.20249112,0.0001076,6.2,0.0004598,0.0004139,0.0005086,0.0007618,0.001835,0.0032246,0.0001428,0.0000882,0.0001083,0.0190878
"2059","Darke",0,0.24815379,0.000469,0.3,0.0004502,0.0003377,0.0001688,0.0005815,0.0013319,0.0017258,0.0001688,0.0000375,0.000075,0.0056088
"2060","Defiance",0.03752675,0.239731,0.0003544,0.3,0.0003291,0.0004557,0.0003544,0.0008861,0.0018481,0.0020253,0.0002532,0.0001013,0.0002025,0
"2061","Delaware",0.04261975,0.28185919,0.0004182,0.3,0.0003364,0.000491,0.0004637,0.0008819,0.0017274,0.0026366,0.0003273,0.0000727,0.0001546,0
"2062","Erie",0.12341797,0.21321618,0.0003268,0.5,0.0004777,0.0003143,0.0002388,0.0009051,0.0014205,0.0033815,0.0005657,0.0000754,0.0001006,0.0163291
"2063","Fairfield",0.03473422,0.22015357,0.000334,0.4,0.0003421,0.0004725,0.0002607,0.0007576,0.0011404,0.0022972,0.0001548,0.0000163,0.0000652,0.0085126
"2064","Fayette",0.09058184,0.30904787,0.0002814,0.5,0.0006331,0.0003517,0.0003165,0.0009848,0.0018289,0.0023916,0.0003165,NA,0.0001759,0.0166004
"2065","Franklin",0.05123675,0.19860395,0.0002133,3.1,0.000478,0.0004687,0.0005603,0.0008896,0.0018466,0.0031264,0.0001693,0.0000926,0.000116,0.0139311
"2066","Fulton",0.05020225,0.19225952,0.0006416,0.3,0.0001663,0.0003089,0.000404,0.0010455,0.0015921,0.0024237,0.0001663,0.0000713,0.0000475,0
"2067","Gallia",0.03052956,0.21128715,0.0004506,0.5,0.0003541,0.0001931,0.0003541,0.00103,0.0018024,0.0023818,0.0001931,0.0000322,0.0001931,0.0105571
"2068","Geauga",0,0.3023035,0.0003851,1,0.000253,0.0004511,0.0003961,0.0006271,0.0015072,0.0029815,0.000209,0.00011,0.00011,0.0045547
"2069","Greene",0.06245305,0.18373676,0.000399,0.3,0.0002908,0.0004531,0.0004869,0.0006627,0.0012577,0.0029212,0.0001893,0.0000811,0.0000473,0.0118808
"2070","Guernsey",0.06937827,0.16915764,0.0000735,0.8,0.0005638,0.0004903,0.0004658,0.0008825,0.0015689,0.0029663,0.0003677,0.0001226,0.0001471,0.0299814
"2071","Hamilton",0.07006997,0.21672308,0.0001916,5,0.000433,0.00053,0.0004862,0.0008731,0.0020111,0.0035396,0.0001905,0.0001171,0.0000946,0.0226925
"2072","Hancock",0.07194622,0.21305112,0.0002805,0.7,0.0003647,0.0004769,0.0004208,0.0009818,0.0018655,0.003226,0.0002244,0.0000561,0.0001122,0.0121187
"2073","Hardin",0,0.27345605,0.000313,0.5,0.0004069,0.0002817,0.0003756,0.0008452,0.0015339,0.0018782,0.0002191,0.0000313,0.0000939,0
"2074","Harrison",0,0.22245413,0.0005045,0.5,0.0003153,0.0003153,0.0005676,0.0006307,0.0025227,0.0023966,0.0002523,0.0001261,0.0001892,0.0198663
"2075","Henry",0.02558186,0.22340203,0.0008216,0.4,0.0004451,0.0001027,0.0003766,0.0007874,0.0013694,0.0019172,0.0002054,0.0000342,0.0000685,0.0173913
"2076","Highland",0.00115458,0.27351398,0.0006116,0.3,0.0002936,0.0002691,0.000318,0.0008318,0.0012722,0.0018349,0.0002202,0.0000489,0.0000245,0
"2077","Hocking",0.03539728,0.16096626,0.0007436,0.4,0.0003895,0.0004957,0.0003541,0.0007082,0.0013102,0.0024078,0.0002479,0.0000708,0.0001416,0.019192
"2078","Holmes",0,0.22185238,0.0002054,1.5,0.0002311,0.0005392,0.0001797,0.0003595,0.0014123,0.001438,0.0002825,0.0001027,0.0001284,0
"2079","Huron",0.05442055,0.28357512,0.0005379,0.6,0.0003866,0.0002522,0.0003026,0.0009246,0.0011935,0.0025384,0.0001513,0.0000504,0.0002522,0
"2080","Jackson",0.04512011,0.22260379,0.0002451,0.4,0.0003676,0.0002757,0.0002757,0.0011029,0.0015012,0.0022058,0.0002757,0.0000613,0.0002757,0.0114273
"2081","Jefferson",0.05783697,0.17820271,0.0001218,0.3,0.0005143,0.0003248,0.0002165,0.0008796,0.0014886,0.003302,0.0002436,0.0000812,0.0000812,0.0189731
"2082","Knox",0,0.20535969,0.0004771,0.7,0.0002752,0.0004404,0.000367,0.000844,0.0013028,0.0026239,0.0002018,0.0000917,0.0001101,0.0119633
"2083","Lake",0.04875031,0.29852772,0.0001275,0.9,0.0004088,0.0004,0.000422,0.0007428,0.0015911,0.0025977,0.0002505,0.0001143,0.0000879,0.0074634
"2084","Lawrence",0.05101094,0.19068911,0.0002086,0.6,0.0003209,0.0002728,0.0003851,0.0011072,0.0014281,0.0028723,0.0001926,0.0000481,0.0000642,0.00552
"2085","Licking",0.02777731,0.24320967,0.0003299,0.5,0.0003987,0.0004743,0.0003505,0.0008523,0.0015327,0.0021582,0.0002474,0.0001237,0.0001237,0.0077668
"2086","Logan",0.05027157,0.28789126,0.0004565,0.2,0.0004565,0.0003695,0.0002391,0.0010216,0.0014998,0.0021737,0.0003043,0.0000217,0.0001087,0.0203891
"2087","Lorain",0.06350734,0.20293889,0.0002037,0.8,0.0004567,0.0003162,0.0003724,0.0006569,0.0013735,0.0025539,0.0001686,0.0000597,0.0001054,0.0153936
"2088","Lucas",0.05970991,0.2638772,0.0002154,1.8,0.0004769,0.0003934,0.0004131,0.0008197,0.0017207,0.004094,0.000211,0.0000769,0.0001077,0.0159827
"2089","Madison",0.06317535,0.36565327,0.0001989,0.3,0.0002984,0.0002238,0.0003233,0.0007709,0.0013926,0.0019397,0.0001243,0.0000249,0.0000995,0.0024868
"2090","Mahoning",0.0702768,0.21876,0.0001553,0.9,0.0004931,0.0003339,0.0004426,0.0007688,0.0015764,0.0033313,0.0001941,0.0000854,0.0001009,0.0148434
"2091","Marion",0.03718309,0.33596294,0.0002567,0.8,0.0005286,0.0005135,0.0002718,0.0010118,0.0012535,0.0028543,0.0002416,0.0001057,0.0001812,0
"2092","Medina",0.0606294,0.22121394,0.0001787,0.7,0.0002846,0.0004236,0.0004236,0.0008604,0.0014229,0.0027929,0.0002184,0.0000596,0.0000662,0.0040637
"2093","Meigs",0.05155401,0.21181183,0.0006068,0.7,0.0003034,0.0003467,0.0002601,0.0007368,0.0013003,0.0013436,0.0003034,0.0000433,NA,0.0054178
"2094","Mercer",0,0.23686912,0.0004398,0.1,0.0004887,0.0003665,0.0002444,0.0007819,0.0016127,0.0027123,0.0002688,0.0000489,0.0000244,0
"2095","Miami",0.03076684,0.23123886,0.0004349,0.5,0.0003742,0.000445,0.000354,0.0008294,0.0015475,0.0033074,0.0002731,0.0001315,0.0001113,0.0112473
"2096","Monroe",0.02512525,0.20274433,0.0004611,1.6,0.0004611,0.0003294,0.0001318,0.001054,0.0017128,0.0020422,0.0003953,NA,0.0001318,0
"2097","Montgomery",0.03721968,0.26968416,0.0001789,2.7,0.0005151,0.000406,0.0005134,0.0007191,0.0014811,0.0037098,0.0001753,0.0000876,0.0000841,0.0127303
"2098","Morgan",0,0.21930136,0.0003356,0.2,0.0003356,0.0002014,0.0002014,0.0008727,0.0012754,0.0020138,0.0002685,NA,NA,0.0134255
"2099","Morrow",0.03984124,0.25420977,0.000664,0.3,0.0002529,0.0002529,0.0003794,0.0007588,0.0008853,0.0013912,0.0002529,NA,NA,0
"2100","Muskingum",0.02984234,0.19128157,0.0005202,0.7,0.0005202,0.000331,0.0003074,0.0009576,0.0019034,0.0029911,0.0002837,0.0000591,0.0000946,0.0190696
"2101","Noble",0.03687822,0.21964416,0.0001423,0.8,0.0003557,0.0001423,0.0001423,0.0003557,0.0009959,0.0016361,0.0000711,NA,0.0001423,0
"2102","Ottawa",0.00900546,0.20817805,0.000488,0.4,0.000488,0.0004148,0.0004392,0.0008784,0.0014396,0.0022447,0.0010248,0.0000976,0.0000488,0
"2103","Paulding",0.01668394,0.20190734,0.0009856,0.6,0.0002464,0.0000493,0.0000986,0.0009363,0.0016262,0.0015769,0.0003449,NA,0.0000493,0
"2104","Perry",0,0.23372011,0.0004402,0.8,0.0002348,0.0001467,0.0002348,0.0007923,0.0013792,0.0012031,0.0002348,NA,0.0000293,0.0098597
"2105","Pickaway",0.05059356,0.2571591,0.0006259,0.3,0.0002845,0.0002086,0.0002655,0.0008155,0.0012517,0.0020293,0.0002655,0.0000569,0.0000379,0.0140915
"2106","Pike",0.09766041,0.2111059,0.0009027,0.4,0.0002166,0.0003611,0.0002889,0.0007944,0.0018054,0.0019137,0.0002166,0.0000361,NA,0.0224589
"2107","Portage",0.05405656,0.21043073,0.0002696,0.6,0.0003551,0.000342,0.0003091,0.0007563,0.0011245,0.0020189,0.000217,0.000046,0.0000855,0.0136787
"2108","Preble",0.03197995,0.2410343,0.0004015,0.3,0.0002362,0.0000945,0.0003543,0.000685,0.0008503,0.001677,0.0002126,0.0000709,0.0000709,0.0012282
"2109","Putnam",0.00206414,0.21123016,0.0003168,0.4,0.0004895,0.0002304,0.0003168,0.0006335,0.0013247,0.0021886,0.0001152,0.0000864,0.0000576,0
"2110","Richland",0.04842737,0.25427011,0.0004424,0.7,0.0004424,0.0005122,0.0003104,0.000877,0.0015755,0.003019,0.0002251,0.0000931,0.0001009,0.0308571
"2111","Ross",0.07027757,0.27953177,0.0002045,0.6,0.000259,0.0003545,0.0002318,0.000968,0.0014725,0.002386,0.0002045,0.0001363,0.0000954,0.01148
"2112","Sandusky",0.11037052,0.16207215,0.000534,0.8,0.0005502,0.0003398,0.000356,0.0008577,0.0014565,0.0031234,0.0002427,0.0000809,0.0000485,0.0272042
"2113","Scioto",0.04161712,0.21916157,0.000543,0.7,0.0002399,0.0003662,0.0003157,0.0010986,0.0018941,0.0029295,0.0002652,0.0000505,0.0001136,0.0189658
"2114","Seneca",0,0.27160072,0.0005283,1,0.0004601,0.0002556,0.0001874,0.0008009,0.0013803,0.0024368,0.0001534,0.0001193,0.0000511,0
"2115","Shelby",0.03785272,0.24557976,0.0002087,0.2,0.0004801,0.0002296,0.0003131,0.0004801,0.0012732,0.0024212,0.0002505,0.0000835,0.0001461,0.0082238
"2116","Stark",0.02964296,0.18539459,0.0002222,1.1,0.0003835,0.0004576,0.0004073,0.0007802,0.0014679,0.002539,0.0001931,0.0000582,0.0000741,0.0111109
"2117","Summit",0.0729102,0.14752789,0.0001676,1.6,0.0004605,0.0004402,0.0004494,0.0008363,0.0016983,0.0032326,0.0001713,0.0000903,0.0000866,0.0174968
"2118","Trumbull",0.04409982,0.23947593,0.000342,0.2,0.0004309,0.0003021,0.0003554,0.0007996,0.0014837,0.0027142,0.000231,0.0000711,0.00008,0.0270838
"2119","Tuscarawas",0.06624026,0.19309712,0.000429,0.2,0.00055,0.000451,0.000374,0.0011109,0.0016279,0.0029258,0.000374,0.000077,0.000077,0.0063137
"2120","Union",0.04895327,0.3974117,0.0002444,0.2,0.0003911,0.0002933,0.0002933,0.0007822,0.0012467,0.0020533,0.0001711,0.0000489,0.0000978,0
"2121","Van Wert",0.04533147,0.23558051,0.000236,0.2,0.0005395,0.0002023,0.000236,0.0009778,0.0018881,0.0035065,0.0002697,0.0000337,NA,0
"2122","Vinton",0.05477406,0.1841378,0.0012494,0.4,0.0002343,0.0001562,0.0003904,0.0009371,0.0016399,0.000859,0.0003124,0.0000781,0.0000781,0.0153053
"2123","Warren",0.03993134,0.17116591,0.0003094,0.8,0.0002589,0.0003725,0.0004104,0.0007135,0.0014017,0.0017237,0.0001642,0.0000442,0.0000316,0.0184995
"2124","Washington",0.06808023,0.16702655,0.0005692,0.2,0.0003004,0.0004585,0.0003162,0.0008537,0.0014703,0.0026877,0.0002688,0.0001265,0.0001739,0.0076995
"2125","Wayne",0.05564422,0.23688783,0.0001524,0.4,0.000242,0.0006095,0.0004302,0.0006992,0.0015955,0.001963,0.0002331,0.0000717,0.0000448,0.0102901
"2126","Williams",0.0608925,0.18118496,0.0005869,0.4,0.0001786,0.0001276,0.0002297,0.0007655,0.0018118,0.0018628,0.0003317,0.0000766,0.0001021,0
"2127","Wood",0.06643307,0.21371451,0.0002808,0.4,0.0002808,0.0004213,0.0003965,0.0008177,0.0015116,0.0026515,0.0001487,0.0000661,0.0000413,0
"2128","Wyandot",0.09281633,0.2822689,0.0010477,0.2,0.0006984,0.0003056,0.000131,0.0010477,0.0016152,0.002008,0.000131,0.0000437,0.000131,0
